,ID,Sexe,Motorisé,PropriétaireImmobilier,NombreEnfants,RevenuAnnuel,SecteurActivité,NiveauEducation,EtatCivil,TypeLogement,CategorieEmploi,MembreFamille,Age,Experience,Approuvée,target
21629,5090875,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,39,3,No,0
21630,5090877,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,39,3,No,0
21631,5090878,F,Y,Y,0,337500,Working,Higher education,Civil marriage,Office apartment,Accountants,2,39,8,No,0
21632,5090879,F,Y,Y,0,337500,Working,Higher education,Civil marriage,Office apartment,Accountants,2,39,8,No,0
21634,5090889,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,61,0,No,0
21637,5090893,M,N,N,0,225000,Working,Higher education,Married,House / apartment,Accountants,2,33,12,No,0
21638,5090918,M,N,N,0,225000,Working,Higher education,Married,House / apartment,Accountants,2,33,12,No,0
21639,5090894,F,Y,Y,2,90000,Working,Higher education,Married,House / apartment,Accountants,4,36,11,No,0
21640,5090895,F,N,Y,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,31,1,No,0
21641,5090908,M,Y,Y,2,360000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,40,5,No,0
21642,5090909,F,N,Y,0,103500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,36,3,No,0
21646,5090915,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,47,4,No,0
21647,5090919,F,N,N,1,193500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,42,12,No,0
21648,5090921,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,38,7,No,0
21650,5090924,F,N,N,0,247500,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,2,50,11,No,0
21651,5090925,F,N,Y,0,243000,Commercial associate,Secondary / secondary special,Married,With parents,Accountants,2,46,9,No,0
21655,5090963,F,N,Y,0,360000,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,2,52,5,No,0
21656,5090965,F,N,Y,0,252000,Commercial associate,Higher education,Married,House / apartment,Accountants,2,47,8,No,0
21657,5090968,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,34,0,No,0
21663,5090977,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21664,5090978,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21665,5090979,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21666,5090980,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21667,5090981,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21668,5090982,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21669,5090983,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21670,5090984,F,N,N,0,180000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,37,7,No,0
21671,5090985,M,Y,Y,0,495000,Working,Incomplete higher,Married,With parents,Accountants,2,24,3,No,0
21672,5090986,M,Y,Y,0,495000,Working,Incomplete higher,Married,With parents,Accountants,2,24,3,No,0
21673,5090987,M,Y,Y,0,495000,Working,Incomplete higher,Married,With parents,Accountants,2,24,3,No,0
21674,5090988,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21675,5090990,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21676,5090991,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21677,5090992,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21678,5090993,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21679,5090994,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21680,5090995,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21681,5090996,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21682,5090997,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21683,5090998,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21684,5090999,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21685,5091000,M,Y,Y,0,405000,Working,Higher education,Married,House / apartment,Accountants,2,28,7,No,0
21686,5091001,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21687,5091002,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21688,5091003,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21689,5091004,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21690,5091005,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21691,5091006,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21692,5091007,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,47,8,No,0
21694,5091012,F,N,Y,0,90000,Working,Lower secondary,Married,House / apartment,Accountants,2,30,8,No,0
21695,5091013,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,39,11,No,0
21696,5091015,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,39,11,No,0
21697,5091016,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,39,11,No,0
21698,5091017,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,39,11,No,0
21699,5091018,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,39,11,No,0
21700,5091020,F,N,N,0,157500,Working,Secondary / secondary special,Married,Municipal apartment,Accountants,2,38,18,No,0
21701,5091022,F,N,N,0,157500,Working,Secondary / secondary special,Married,Municipal apartment,Accountants,2,38,18,No,0
21702,5091023,F,N,N,0,157500,Working,Secondary / secondary special,Married,Municipal apartment,Accountants,2,38,18,No,0
21709,5091030,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,23,3,No,0
21710,5091031,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,23,3,No,0
21711,5091032,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,23,3,No,0
21712,5091033,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,23,3,No,0
21713,5091034,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,1,38,5,No,0
21717,5091038,M,N,N,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,1,No,0
21718,5091039,M,N,N,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,1,No,0
21719,5091040,M,N,N,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,1,No,0
21720,5091041,M,N,N,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,1,No,0
21721,5091042,M,N,N,0,360000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,1,No,0
21722,5091043,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,Accountants,2,54,5,No,0
21723,5091044,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,Accountants,2,54,5,No,0
21724,5091046,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,Accountants,2,54,5,No,0
21725,5091047,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,Accountants,2,54,5,No,0
21726,5091048,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21727,5091049,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21728,5091050,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21729,5091051,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21730,5091052,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21731,5091054,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21732,5091057,F,N,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,42,6,No,0
21733,5091059,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,Accountants,3,44,3,No,0
21734,5091060,F,N,Y,1,67500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,3,38,9,No,0
21735,5091061,F,N,Y,1,67500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,3,38,9,No,0
21736,5091062,F,N,Y,1,67500,State servant,Secondary / secondary special,Married,House / apartment,Accountants,3,38,9,No,0
21737,5091063,F,N,Y,0,382500,Commercial associate,Incomplete higher,Married,Municipal apartment,Accountants,2,31,3,No,0
21738,5091064,F,N,Y,0,382500,Commercial associate,Incomplete higher,Married,Municipal apartment,Accountants,2,31,3,No,0
21739,5091065,F,N,N,0,135000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,45,9,No,0
21740,5091066,F,N,N,0,135000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,45,9,No,0
21741,5091067,F,N,N,0,135000,Working,Secondary / secondary special,Separated,House / apartment,Accountants,1,45,9,No,0
21742,5091070,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,13,No,0
21743,5091071,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,13,No,0
21744,5091072,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,13,No,0
21745,5091073,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,13,No,0
21746,5091074,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,13,No,0
21747,5091075,M,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,Accountants,2,36,13,No,0
21748,5091077,M,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,33,9,No,0
21749,5091080,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,36,15,No,0
21750,5091082,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,36,15,No,0
21751,5091083,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,36,15,No,0
21752,5091086,M,Y,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,Accountants,4,40,1,No,0
21753,5091087,F,N,Y,2,360000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,29,5,No,0
21754,5091088,F,N,Y,2,360000,Commercial associate,Higher education,Married,House / apartment,Accountants,4,29,5,No,0
21776,5091115,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21777,5091116,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21778,5091118,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21779,5091119,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21780,5091120,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21781,5091121,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21782,5091122,M,N,Y,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants,3,40,8,No,0
21783,5091123,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21784,5091125,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21785,5091126,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21786,5091127,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21787,5091128,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21788,5091130,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21789,5091131,F,N,Y,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,2,51,7,No,0
21793,5091135,F,Y,Y,0,225000,Working,Higher education,Separated,House / apartment,Accountants,1,30,1,No,0
21794,5091136,M,Y,N,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,27,2,No,0
21795,5091137,F,Y,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,Accountants,2,34,4,No,0
21810,5091153,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21811,5091154,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21812,5091156,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21813,5091157,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21814,5091160,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21815,5091161,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21816,5091162,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21817,5091163,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21818,5091164,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21819,5091165,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21820,5091166,F,Y,Y,0,256500,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,2,37,2,No,0
21821,5091169,F,N,Y,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,0,No,0
21822,5091170,F,N,Y,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1,26,0,No,0
